"fecha","consumo","festivo","visibility","windBearing","temperature","dewPoint","pressure","apparentTemperature","windSpeed","humidity"
2012-10-12 00:30:00,0,0,11.76,234,13.61,12.21,999.47,13.61,5.4,0.91
2012-10-12 01:00:00,0,0,13.5,250,13.09,11.37,1000.1,13.09,6.77,0.89
2012-10-12 01:30:00,0,0,13.5,250,13.09,11.37,1000.1,13.09,6.77,0.89
2012-10-12 02:00:00,0,0,13.5,252,12.54,10.27,1000.51,12.54,6.46,0.86
2012-10-12 02:30:00,0,0,13.5,252,12.54,10.27,1000.51,12.54,6.46,0.86
2012-10-12 03:00:00,0,0,12.94,251,11.94,9.31,1000.73,11.94,6.37,0.84
2012-10-12 03:30:00,0,0,12.94,251,11.94,9.31,1000.73,11.94,6.37,0.84
2012-10-12 04:00:00,0,0,12.6,251,11.47,9.14,1001.23,11.47,6.63,0.86
2012-10-12 04:30:00,0,0,12.6,251,11.47,9.14,1001.23,11.47,6.63,0.86
2012-10-12 05:00:00,0,0,12.7,253,10.87,8.61,1001.97,10.87,6.55,0.86
2012-10-12 05:30:00,0,0,12.7,253,10.87,8.61,1001.97,10.87,6.55,0.86
2012-10-12 06:00:00,0,0,12.38,259,10.37,8.62,1002.72,10.37,6.11,0.89
2012-10-12 06:30:00,0,0,12.38,259,10.37,8.62,1002.72,10.37,6.11,0.89
2012-10-12 07:00:00,0,0,12.73,261,10.39,8.35,1003.91,10.39,6.71,0.87
2012-10-12 07:30:00,0,0,12.73,261,10.39,8.35,1003.91,10.39,6.71,0.87
2012-10-12 08:00:00,0,0,12.96,263,10.29,7.49,1005.01,10.29,6.59,0.83
2012-10-12 08:30:00,0,0,12.96,263,10.29,7.49,1005.01,10.29,6.59,0.83
2012-10-12 09:00:00,0,0,13.45,266,10.94,6.9,1006.14,10.94,6.75,0.76
2012-10-12 09:30:00,0,0,13.45,266,10.94,6.9,1006.14,10.94,6.75,0.76
2012-10-12 10:00:00,0,0,13.07,271,12.32,5.71,1006.82,12.32,7.15,0.64
2012-10-12 10:30:00,0,0,13.07,271,12.32,5.71,1006.82,12.32,7.15,0.64
2012-10-12 11:30:00,0.143,0,13.52,267,12.59,4.48,1007.25,12.59,6.96,0.58
2012-10-12 12:00:00,0.663,0,13.52,260,13.86,4.32,1007.37,13.86,6.92,0.53
2012-10-12 12:30:00,0.256,0,13.52,260,13.86,4.32,1007.37,13.86,6.92,0.53
2012-10-12 13:00:00,0.155,0,13.52,253,13.99,4.48,1007.54,13.99,7,0.53
2012-10-12 13:30:00,0.199,0,13.52,253,13.99,4.48,1007.54,13.99,7,0.53
2012-10-12 14:00:00,0.125,0,12.83,253,13.52,4.56,1007.68,13.52,6.63,0.55
2012-10-12 14:30:00,0.165,0,12.83,253,13.52,4.56,1007.68,13.52,6.63,0.55
2012-10-12 15:00:00,0.14,0,13.52,255,12.69,5.57,1007.91,12.69,6.5,0.62
2012-10-12 15:30:00,0.148,0,13.52,255,12.69,5.57,1007.91,12.69,6.5,0.62
2012-10-12 16:00:00,0.154,0,13.52,250,12.46,3.66,1008.45,12.46,5.98,0.55
2012-10-12 16:30:00,0.137,0,13.52,250,12.46,3.66,1008.45,12.46,5.98,0.55
2012-10-12 17:00:00,0.493,0,13.28,241,11.31,4.36,1008.93,11.31,4.71,0.62
2012-10-12 17:30:00,0.354,0,13.28,241,11.31,4.36,1008.93,11.31,4.71,0.62
2012-10-12 18:00:00,0.228,0,13.2,227,10.39,5.12,1009.43,10.39,3.7,0.7
2012-10-12 18:30:00,0.195,0,13.2,227,10.39,5.12,1009.43,10.39,3.7,0.7
2012-10-12 19:00:00,0.527,0,12.89,220,9.38,5.23,1009.27,7.66,3.2,0.75
2012-10-12 19:30:00,0.886,0,12.89,220,9.38,5.23,1009.27,7.66,3.2,0.75
2012-10-12 20:00:00,0.198,0,12.81,215,8.93,5.27,1009.13,7.16,3.12,0.78
2012-10-12 20:30:00,0.243,0,12.81,215,8.93,5.27,1009.13,7.16,3.12,0.78
2012-10-12 21:00:00,0.193,0,13.81,211,8.93,5.36,1008.85,7.82,2.15,0.78
2012-10-12 21:30:00,0.342,0,13.81,211,8.93,5.36,1008.85,7.82,2.15,0.78
2012-10-12 22:00:00,0.27,0,13.16,203,8.51,5.52,1008.52,7.12,2.4,0.82
2012-10-12 22:30:00,0.325,0,13.16,203,8.51,5.52,1008.52,7.12,2.4,0.82
2012-10-12 23:00:00,0.269,0,13.44,199,8.97,5.96,1008.2,7.63,2.46,0.81
2012-10-12 23:30:00,0.29,0,13.44,199,8.97,5.96,1008.2,7.63,2.46,0.81
2012-10-13 00:00:00,0.263,1,13.08,186,8.78,6.28,1007.7,7.55,2.28,0.84
2012-10-13 00:30:00,0.269,1,13.08,186,8.78,6.28,1007.7,7.55,2.28,0.84
2012-10-13 01:00:00,0.275,1,13.42,188,8.27,6.21,1007.36,7.34,1.81,0.87
2012-10-13 01:30:00,0.256,1,13.42,188,8.27,6.21,1007.36,7.34,1.81,0.87
2012-10-13 02:00:00,0.211,1,13.94,190,7.87,6.22,1006.73,6.75,1.95,0.89
2012-10-13 02:30:00,0.136,1,13.94,190,7.87,6.22,1006.73,6.75,1.95,0.89
2012-10-13 03:00:00,0.161,1,13.81,203,7.89,6.76,1006.2,6.89,1.83,0.93
2012-10-13 03:30:00,0.119,1,13.81,203,7.89,6.76,1006.2,6.89,1.83,0.93
2012-10-13 04:00:00,0.167,1,12.63,206,7.74,6.27,1005.65,7.22,1.38,0.9
2012-10-13 04:30:00,0.109,1,12.63,206,7.74,6.27,1005.65,7.22,1.38,0.9
2012-10-13 05:00:00,0.168,1,11.43,195,7.33,6.23,1005.03,7.33,1.31,0.93
2012-10-13 05:30:00,0.107,1,11.43,195,7.33,6.23,1005.03,7.33,1.31,0.93
2012-10-13 06:00:00,0.166,1,11.57,206,6.5,5.72,1004.79,6.5,1.29,0.95
2012-10-13 06:30:00,0.117,1,11.57,206,6.5,5.72,1004.79,6.5,1.29,0.95
2012-10-13 07:00:00,0.157,1,11.33,216,6.47,6.15,1004.69,6.47,1.31,0.98
2012-10-13 07:30:00,0.126,1,11.33,216,6.47,6.15,1004.69,6.47,1.31,0.98
2012-10-13 08:00:00,0.146,1,11.64,229,7.84,7.12,1004.73,7.84,0.94,0.95
2012-10-13 08:30:00,0.106,1,11.64,229,7.84,7.12,1004.73,7.84,0.94,0.95
2012-10-13 09:00:00,0.135,1,11.7,258,9.12,7.41,1004.77,8.36,1.8,0.89
2012-10-13 09:30:00,0.191,1,11.7,258,9.12,7.41,1004.77,8.36,1.8,0.89
2012-10-13 10:00:00,0.915,1,13.07,267,10.66,7.22,1004.6,10.66,2.54,0.79
2012-10-13 10:30:00,0.933,1,13.07,267,10.66,7.22,1004.6,10.66,2.54,0.79
2012-10-13 11:00:00,0.122,1,13.15,269,10.58,6.74,1004.4,10.58,2.76,0.77
2012-10-13 11:30:00,0.138,1,13.15,269,10.58,6.74,1004.4,10.58,2.76,0.77
2012-10-13 12:00:00,0.076,1,13.24,284,11.43,6.44,1003.84,11.43,3.15,0.71
2012-10-13 12:30:00,0.133,1,13.24,284,11.43,6.44,1003.84,11.43,3.15,0.71
2012-10-13 13:00:00,0.076,1,13.07,285,11.38,6.59,1003.56,11.38,3.51,0.72
2012-10-13 13:30:00,0.133,1,13.07,285,11.38,6.59,1003.56,11.38,3.51,0.72
2012-10-13 14:00:00,0.085,1,13.05,278,11.53,5.55,1003.56,11.53,3.95,0.67
2012-10-13 14:30:00,0.263,1,13.05,278,11.53,5.55,1003.56,11.53,3.95,0.67
2012-10-13 15:00:00,0.134,1,12.7,262,10.11,5.6,1003.47,10.11,3.37,0.74
2012-10-13 15:30:00,0.235,1,12.7,262,10.11,5.6,1003.47,10.11,3.37,0.74
2012-10-13 16:00:00,0.124,1,13.07,261,10.27,5.95,1003.26,10.27,3.61,0.75
2012-10-13 16:30:00,0.184,1,13.07,261,10.27,5.95,1003.26,10.27,3.61,0.75
2012-10-13 17:00:00,0.23,1,13.42,258,9.91,6.28,1003.7,8.22,3.31,0.78
2012-10-13 17:30:00,0.176,1,13.42,258,9.91,6.28,1003.7,8.22,3.31,0.78
2012-10-13 18:00:00,0.388,1,13.05,270,9.01,5.1,1004.12,7.06,3.45,0.77
2012-10-13 18:30:00,0.26,1,13.05,270,9.01,5.1,1004.12,7.06,3.45,0.77
2012-10-13 19:00:00,0.918,1,13.78,275,7.63,5.6,1004.39,5.26,3.69,0.87
2012-10-13 19:30:00,0.278,1,13.78,275,7.63,5.6,1004.39,5.26,3.69,0.87
2012-10-13 20:00:00,0.267,1,13.5,269,7.01,5.66,1004.42,4.63,3.46,0.91
2012-10-13 20:30:00,0.239,1,13.5,269,7.01,5.66,1004.42,4.63,3.46,0.91
2012-10-13 21:00:00,0.23,1,13.42,261,6.53,5.25,1004.53,4.31,3.05,0.91
2012-10-13 21:30:00,0.233,1,13.42,261,6.53,5.25,1004.53,4.31,3.05,0.91
2012-10-13 22:00:00,0.235,1,13.86,263,6.41,5.24,1004.46,4.01,3.29,0.92
2012-10-13 22:30:00,0.188,1,13.86,263,6.41,5.24,1004.46,4.01,3.29,0.92
2012-10-13 23:00:00,0.259,1,12.63,270,5.92,5.07,1004.07,3.89,2.62,0.94
2012-10-13 23:30:00,0.25,1,12.63,270,5.92,5.07,1004.07,3.89,2.62,0.94
2012-10-14 00:00:00,0.262,1,12.63,264,5.69,4.79,1003.83,4.03,2.14,0.94
2012-10-14 00:30:00,0.166,1,12.63,264,5.69,4.79,1003.83,4.03,2.14,0.94
2012-10-14 01:00:00,0.226,1,10.75,253,5.17,4.12,1003.87,3.38,2.19,0.93
2012-10-14 01:30:00,0.088,1,10.75,253,5.17,4.12,1003.87,3.38,2.19,0.93
2012-10-14 02:00:00,0.126,1,10.98,247,4.67,3.94,1003.67,2.79,2.19,0.95
2012-10-14 02:30:00,0.082,1,10.98,247,4.67,3.94,1003.67,2.79,2.19,0.95
2012-10-14 03:00:00,0.123,1,9.3,259,4.11,3.48,1003.34,2.3,2.03,0.96
2012-10-14 03:30:00,0.083,1,9.3,259,4.11,3.48,1003.34,2.3,2.03,0.96
2012-10-14 04:00:00,0.12,1,8.22,256,3.62,2.91,1002.98,2.32,1.54,0.95
2012-10-14 04:30:00,0.079,1,8.22,256,3.62,2.91,1002.98,2.32,1.54,0.95
2012-10-14 05:00:00,0.121,1,8.77,253,3.43,2.83,1002.67,1.65,1.9,0.96
2012-10-14 05:30:00,0.075,1,8.77,253,3.43,2.83,1002.67,1.65,1.9,0.96
2012-10-14 06:00:00,0.124,1,7.97,269,2.94,2.74,1002.7,1.64,1.47,0.99
2012-10-14 06:30:00,0.073,1,7.97,269,2.94,2.74,1002.7,1.64,1.47,0.99
2012-10-14 07:00:00,0.125,1,8.72,264,2.81,2.57,1002.75,2.81,1.24,0.98
2012-10-14 07:30:00,0.07,1,8.72,264,2.81,2.57,1002.75,2.81,1.24,0.98
2012-10-14 08:00:00,0.13,1,10.2,278,4.42,3.72,1002.54,3.26,1.52,0.95
2012-10-14 08:30:00,0.108,1,10.2,278,4.42,3.72,1002.54,3.26,1.52,0.95
2012-10-14 09:00:00,0.196,1,12.52,314,6.68,5.19,1002.4,5.33,1.99,0.9
2012-10-14 09:30:00,0.346,1,12.52,314,6.68,5.19,1002.4,5.33,1.99,0.9
2012-10-14 10:00:00,0.524,1,13.02,325,9.44,5.82,1002.29,8.15,2.52,0.78
2012-10-14 10:30:00,0.076,1,13.02,325,9.44,5.82,1002.29,8.15,2.52,0.78
2012-10-14 11:00:00,0.129,1,13.02,333,11.07,5.38,1001.99,11.07,3.12,0.68
2012-10-14 11:30:00,0.667,1,13.02,333,11.07,5.38,1001.99,11.07,3.12,0.68
2012-10-14 12:00:00,0.23,1,13.07,334,11.78,3.69,1001.56,11.78,3.7,0.58
2012-10-14 12:30:00,0.22,1,13.07,334,11.78,3.69,1001.56,11.78,3.7,0.58
2012-10-14 13:00:00,0.163,1,13.52,325,11.88,2.68,1001.07,11.88,3.97,0.53
2012-10-14 13:30:00,0.091,1,13.52,325,11.88,2.68,1001.07,11.88,3.97,0.53
2012-10-14 14:00:00,0.17,1,13.52,330,12.32,3.81,1001.11,12.32,3.96,0.56
2012-10-14 14:30:00,0.11,1,13.52,330,12.32,3.81,1001.11,12.32,3.96,0.56
2012-10-14 15:00:00,0.11,1,13.07,318,11.98,3.36,1001.14,11.98,4.11,0.56
2012-10-14 15:30:00,0.121,1,13.07,318,11.98,3.36,1001.14,11.98,4.11,0.56
2012-10-14 16:00:00,0.099,1,13.47,312,11.43,3.77,1001.33,11.43,4.26,0.59
2012-10-14 16:30:00,0.157,1,13.47,312,11.43,3.77,1001.33,11.43,4.26,0.59
2012-10-14 17:00:00,0.093,1,13,305,10.72,3.88,1001.54,10.72,3.41,0.63
2012-10-14 17:30:00,0.371,1,13,305,10.72,3.88,1001.54,10.72,3.41,0.63
2012-10-14 18:00:00,0.386,1,12.5,303,9.65,4.66,1002.03,8.11,2.98,0.71
2012-10-14 18:30:00,1.085,1,12.5,303,9.65,4.66,1002.03,8.11,2.98,0.71
2012-10-14 19:00:00,1.075,1,13.29,303,9.06,4.78,1002.15,7.34,3.06,0.75
2012-10-14 19:30:00,0.956,1,13.29,303,9.06,4.78,1002.15,7.34,3.06,0.75
2012-10-14 20:00:00,0.821,1,13.36,306,8.9,4.86,1002.69,7.27,2.87,0.76
2012-10-14 20:30:00,0.745,1,13.36,306,8.9,4.86,1002.69,7.27,2.87,0.76
2012-10-14 21:00:00,0.712,1,13.44,302,8.99,5.17,1003.02,7.52,2.65,0.77
2012-10-14 21:30:00,0.511,1,13.44,302,8.99,5.17,1003.02,7.52,2.65,0.77
2012-10-14 22:00:00,0.231,1,13.81,297,8.15,5.16,1003.3,6.67,2.45,0.81
2012-10-14 22:30:00,0.21,1,13.81,297,8.15,5.16,1003.3,6.67,2.45,0.81
2012-10-14 23:00:00,0.278,1,13.73,283,6.76,4.72,1003.39,5.14,2.3,0.87
2012-10-14 23:30:00,0.159,1,13.73,283,6.76,4.72,1003.39,5.14,2.3,0.87
2012-10-15 00:00:00,0.192,0,13.23,289,5.78,4.16,1003.66,4.32,1.96,0.89
2012-10-15 00:30:00,0.097,0,13.23,289,5.78,4.16,1003.66,4.32,1.96,0.89
2012-10-15 01:00:00,0.141,0,11.36,255,4.78,3.98,1003.95,3.66,1.53,0.95
2012-10-15 01:30:00,0.083,0,11.36,255,4.78,3.98,1003.95,3.66,1.53,0.95
2012-10-15 02:00:00,0.132,0,9.82,242,4.29,3.49,1004.08,2.88,1.7,0.95
2012-10-15 02:30:00,0.07,0,9.82,242,4.29,3.49,1004.08,2.88,1.7,0.95
2012-10-15 03:00:00,0.13,0,9.46,222,4.09,3.44,1004.11,3.02,1.43,0.96
2012-10-15 03:30:00,0.074,0,9.46,222,4.09,3.44,1004.11,3.02,1.43,0.96
2012-10-15 04:00:00,0.124,0,9.98,205,4.16,3.79,1003.96,2.83,1.62,0.97
2012-10-15 04:30:00,0.078,0,9.98,205,4.16,3.79,1003.96,2.83,1.62,0.97
2012-10-15 05:00:00,0.118,0,10.48,206,4.73,4.38,1003.62,4.73,1.27,0.98
2012-10-15 05:30:00,0.082,0,10.48,206,4.73,4.38,1003.62,4.73,1.27,0.98
2012-10-15 06:00:00,0.112,0,9.66,198,5.31,4.49,1003.54,3.61,2.13,0.94
2012-10-15 06:30:00,0.087,0,9.66,198,5.31,4.49,1003.54,3.61,2.13,0.94
2012-10-15 07:00:00,0.106,0,10.15,187,5.24,4.35,1003.66,3.72,1.94,0.94
2012-10-15 07:30:00,0.14,0,10.15,187,5.24,4.35,1003.66,3.72,1.94,0.94
2012-10-15 08:00:00,0.12,0,11.06,194,7.15,5.28,1003.31,5.38,2.59,0.88
2012-10-15 08:30:00,1.075,0,11.06,194,7.15,5.28,1003.31,5.38,2.59,0.88
2012-10-15 09:00:00,0.146,0,12.91,200,9.21,6.36,1003.2,7.35,3.37,0.82
2012-10-15 09:30:00,0.123,0,12.91,200,9.21,6.36,1003.2,7.35,3.37,0.82
2012-10-15 10:00:00,0.082,0,12.33,215,10.47,7.31,1002.99,10.47,4.56,0.81
2012-10-15 10:30:00,0.127,0,12.33,215,10.47,7.31,1002.99,10.47,4.56,0.81
2012-10-15 11:00:00,0.077,0,13.07,228,11.67,7.73,1002.61,11.67,5.32,0.77
2012-10-15 11:30:00,0.551,0,13.07,228,11.67,7.73,1002.61,11.67,5.32,0.77
2012-10-15 12:00:00,0.149,0,13.28,234,12.27,8.12,1002.27,12.27,5.59,0.76
2012-10-15 12:30:00,0.129,0,13.28,234,12.27,8.12,1002.27,12.27,5.59,0.76
2012-10-15 13:00:00,0.075,0,13.07,240,12.66,7.89,1001.91,12.66,5.84,0.73
2012-10-15 13:30:00,0.13,0,13.07,240,12.66,7.89,1001.91,12.66,5.84,0.73
2012-10-15 14:00:00,0.075,0,13.52,242,13.03,7.55,1001.9,13.03,5.53,0.69
2012-10-15 14:30:00,0.129,0,13.52,242,13.03,7.55,1001.9,13.03,5.53,0.69
2012-10-15 15:00:00,0.075,0,13.07,237,12.62,6.76,1001.9,12.62,4.6,0.67
2012-10-15 15:30:00,0.128,0,13.07,237,12.62,6.76,1001.9,12.62,4.6,0.67
2012-10-15 16:00:00,0.166,0,13.52,235,12.51,6.99,1001.87,12.51,3.53,0.69
2012-10-15 16:30:00,0.194,0,13.52,235,12.51,6.99,1001.87,12.51,3.53,0.69
2012-10-15 17:00:00,0.695,0,12.99,215,11.57,8.12,1001.88,11.57,3.25,0.79
2012-10-15 17:30:00,0.26,0,12.99,215,11.57,8.12,1001.88,11.57,3.25,0.79
2012-10-15 18:00:00,0.227,0,12.39,214,12.17,8.53,1001.99,12.17,4.09,0.78
2012-10-15 18:30:00,0.255,0,12.39,214,12.17,8.53,1001.99,12.17,4.09,0.78
2012-10-15 19:00:00,1.164,0,12.96,200,11.78,8.62,1001.76,11.78,3.68,0.81
2012-10-15 19:30:00,0.249,0,12.96,200,11.78,8.62,1001.76,11.78,3.68,0.81
2012-10-15 20:00:00,0.225,0,13.13,191,11.38,8.69,1001.52,11.38,3.38,0.84
2012-10-15 20:30:00,0.258,0,13.13,191,11.38,8.69,1001.52,11.38,3.38,0.84
2012-10-15 21:00:00,0.26,0,13.44,184,11.77,8.83,1000.99,11.77,3.82,0.82
2012-10-15 21:30:00,0.334,0,13.44,184,11.77,8.83,1000.99,11.77,3.82,0.82
2012-10-15 22:00:00,0.299,0,13.26,181,11.46,9.78,1000,11.46,3.9,0.89
2012-10-15 22:30:00,0.236,0,13.26,181,11.46,9.78,1000,11.46,3.9,0.89
2012-10-15 23:00:00,0.241,0,13.45,178,11.56,10.29,998.97,11.56,4.44,0.92
2012-10-15 23:30:00,0.237,0,13.45,178,11.56,10.29,998.97,11.56,4.44,0.92
2012-10-16 00:00:00,0.237,0,10.07,176,11.61,10.29,997.7,11.61,5.23,0.92
2012-10-16 00:30:00,0.237,0,10.07,176,11.61,10.29,997.7,11.61,5.23,0.92
2012-10-16 01:00:00,0.193,0,6.86,180,11.67,10.82,996.33,11.67,6.07,0.95
2012-10-16 01:30:00,0.118,0,6.86,180,11.67,10.82,996.33,11.67,6.07,0.95
2012-10-16 02:00:00,0.098,0,11.6,202,12.09,10.82,995.22,12.09,6.33,0.92
2012-10-16 02:30:00,0.107,0,11.6,202,12.09,10.82,995.22,12.09,6.33,0.92
2012-10-16 03:00:00,0.094,0,13.37,240,10.95,7.88,995.94,10.95,7.46,0.81
2012-10-16 03:30:00,0.109,0,13.37,240,10.95,7.88,995.94,10.95,7.46,0.81
2012-10-16 04:00:00,0.091,0,13.86,237,10.21,7.14,997.15,10.21,6.29,0.81
2012-10-16 04:30:00,0.105,0,13.86,237,10.21,7.14,997.15,10.21,6.29,0.81
2012-10-16 05:00:00,0.091,0,12.84,230,9.81,7.49,997.46,7.26,5.23,0.86
2012-10-16 05:30:00,0.104,0,12.84,230,9.81,7.49,997.46,7.26,5.23,0.86
2012-10-16 06:00:00,0.092,0,12.94,227,9.86,7.11,997.95,7.15,5.74,0.83
2012-10-16 06:30:00,0.103,0,12.94,227,9.86,7.11,997.95,7.15,5.74,0.83
2012-10-16 07:00:00,0.093,0,12.84,229,10.32,6.64,998.85,10.32,6.25,0.78
2012-10-16 07:30:00,0.101,0,12.84,229,10.32,6.64,998.85,10.32,6.25,0.78
2012-10-16 08:00:00,0.144,0,12.99,229,10.9,6.56,999.4,10.9,6.91,0.75
2012-10-16 08:30:00,0.1,0,12.99,229,10.9,6.56,999.4,10.9,6.91,0.75
2012-10-16 09:00:00,0.408,0,13,238,11.96,6.82,1000.34,11.96,8.23,0.71
2012-10-16 09:30:00,0.102,0,13,238,11.96,6.82,1000.34,11.96,8.23,0.71
2012-10-16 10:00:00,0.1,0,13.07,244,12.99,6.61,1001.13,12.99,7.94,0.65
2012-10-16 10:30:00,0.116,0,13.07,244,12.99,6.61,1001.13,12.99,7.94,0.65
2012-10-16 11:00:00,0.354,0,13.52,249,13.59,5.7,1001.78,13.59,8.85,0.59
2012-10-16 11:30:00,0.146,0,13.52,249,13.59,5.7,1001.78,13.59,8.85,0.59
2012-10-16 12:00:00,0.19,0,13.52,248,14.08,4.84,1002.14,14.08,8.85,0.54
2012-10-16 12:30:00,0.991,0,13.52,248,14.08,4.84,1002.14,14.08,8.85,0.54
2012-10-16 13:00:00,0.31,0,13.07,241,14.34,4.85,1002.61,14.34,8.53,0.53
2012-10-16 13:30:00,0.121,0,13.07,241,14.34,4.85,1002.61,14.34,8.53,0.53
2012-10-16 14:00:00,0.113,0,12.83,242,14.74,4.28,1002.86,14.74,8.77,0.5
2012-10-16 14:30:00,0.094,0,12.83,242,14.74,4.28,1002.86,14.74,8.77,0.5
2012-10-16 15:00:00,0.119,0,13.02,241,14.64,4.71,1003.14,14.64,7.69,0.51
2012-10-16 15:30:00,0.087,0,13.02,241,14.64,4.71,1003.14,14.64,7.69,0.51
2012-10-16 16:00:00,0.13,0,12.68,238,13.67,4.86,1003.29,13.67,5.56,0.55
2012-10-16 16:30:00,0.238,0,12.68,238,13.67,4.86,1003.29,13.67,5.56,0.55
2012-10-16 17:00:00,0.204,0,12.33,222,12.39,5.29,1003.75,12.39,3.84,0.62
2012-10-16 17:30:00,0.284,0,12.33,222,12.39,5.29,1003.75,12.39,3.84,0.62
2012-10-16 18:00:00,0.447,0,12.26,209,11.22,5.62,1004.56,11.22,3.42,0.68
2012-10-16 18:30:00,0.266,0,12.26,209,11.22,5.62,1004.56,11.22,3.42,0.68
2012-10-16 19:00:00,0.966,0,12.33,196,10.53,6.44,1004.85,10.53,3.21,0.76
2012-10-16 19:30:00,0.172,0,12.33,196,10.53,6.44,1004.85,10.53,3.21,0.76
2012-10-16 20:00:00,0.192,0,13,191,10.02,6.76,1004.78,10.02,2.73,0.8
2012-10-16 20:30:00,0.228,0,13,191,10.02,6.76,1004.78,10.02,2.73,0.8
2012-10-16 21:00:00,0.203,0,13.26,169,9.06,6.87,1004.78,8.21,1.87,0.86
2012-10-16 21:30:00,0.211,0,13.26,169,9.06,6.87,1004.78,8.21,1.87,0.86
2012-10-16 22:00:00,0.188,0,13.13,146,9.13,7.24,1004.29,7.74,2.58,0.88
2012-10-16 22:30:00,0.213,0,13.13,146,9.13,7.24,1004.29,7.74,2.58,0.88
2012-10-16 23:00:00,0.157,0,13.36,120,8.8,7.23,1003.41,7.41,2.49,0.9
2012-10-16 23:30:00,0.202,0,13.36,120,8.8,7.23,1003.41,7.41,2.49,0.9
2012-10-17 00:00:00,0.157,0,13.1,116,9.56,7.45,1002.09,7.76,3.39,0.87
2012-10-17 00:30:00,0.211,0,13.1,116,9.56,7.45,1002.09,7.76,3.39,0.87
2012-10-17 01:00:00,0.155,0,13.24,126,10.33,7.79,1000.69,10.33,4.31,0.84
2012-10-17 01:30:00,0.169,0,13.24,126,10.33,7.79,1000.69,10.33,4.31,0.84
2012-10-17 02:00:00,0.101,0,11.27,131,10.98,8.48,998.9,10.98,5.41,0.85
2012-10-17 02:30:00,0.117,0,11.27,131,10.98,8.48,998.9,10.98,5.41,0.85
2012-10-17 03:00:00,0.084,0,9.67,132,10.95,9.23,997.28,10.95,6.66,0.89
2012-10-17 03:30:00,0.118,0,9.67,132,10.95,9.23,997.28,10.95,6.66,0.89
2012-10-17 04:00:00,0.08,0,8.24,133,10.6,9.77,995.49,10.6,7.04,0.95
2012-10-17 04:30:00,0.119,0,8.24,133,10.6,9.77,995.49,10.6,7.04,0.95
2012-10-17 05:00:00,0.075,0,7.05,152,11.57,10.57,994.35,11.57,6.49,0.94
2012-10-17 05:30:00,0.123,0,7.05,152,11.57,10.57,994.35,11.57,6.49,0.94
2012-10-17 06:00:00,0.071,0,12.01,195,12.81,11.96,994.22,12.81,6.68,0.95
2012-10-17 06:30:00,0.126,0,12.01,195,12.81,11.96,994.22,12.81,6.68,0.95
2012-10-17 07:00:00,0.067,0,12.36,213,12.8,11.06,995.48,12.8,5.7,0.89
2012-10-17 07:30:00,0.124,0,12.36,213,12.8,11.06,995.48,12.8,5.7,0.89
2012-10-17 08:00:00,0.118,0,12.71,209,12.89,10.98,996.42,12.89,5.16,0.88
2012-10-17 08:30:00,0.132,0,12.71,209,12.89,10.98,996.42,12.89,5.16,0.88
2012-10-17 09:00:00,0.358,0,12.15,207,14.34,10.86,997.19,14.34,5.77,0.8
2012-10-17 09:30:00,0.628,0,12.15,207,14.34,10.86,997.19,14.34,5.77,0.8
2012-10-17 10:00:00,0.784,0,12.81,213,15.18,10.66,997.81,15.18,6.47,0.74
2012-10-17 10:30:00,0.681,0,12.81,213,15.18,10.66,997.81,15.18,6.47,0.74
2012-10-17 11:00:00,0.749,0,13.04,207,15.92,9.91,998.1,15.92,7.04,0.68
2012-10-17 11:30:00,0.593,0,13.04,207,15.92,9.91,998.1,15.92,7.04,0.68
2012-10-17 12:00:00,0.502,0,13.07,207,15.63,9.57,998.42,15.63,7.69,0.67
2012-10-17 12:30:00,0.115,0,13.07,207,15.63,9.57,998.42,15.63,7.69,0.67
2012-10-17 13:00:00,0.113,0,12.89,207,16.6,8.79,998.5,16.6,7.36,0.6
2012-10-17 13:30:00,0.092,0,12.89,207,16.6,8.79,998.5,16.6,7.36,0.6
2012-10-17 14:00:00,0.124,0,13.07,202,14.91,9.47,998.74,14.91,6.85,0.7
2012-10-17 14:30:00,0.084,0,13.07,202,14.91,9.47,998.74,14.91,6.85,0.7
2012-10-17 15:00:00,0.125,0,13.07,199,15.39,8.82,998.68,15.39,5.95,0.65
2012-10-17 15:30:00,0.078,0,13.07,199,15.39,8.82,998.68,15.39,5.95,0.65
2012-10-17 16:00:00,0.136,0,12.52,186,14.18,9,998.65,14.18,4.32,0.71
2012-10-17 16:30:00,0.227,0,12.52,186,14.18,9,998.65,14.18,4.32,0.71
2012-10-17 17:00:00,0.207,0,12.97,170,14.08,10,998.71,14.08,3.8,0.76
2012-10-17 17:30:00,0.141,0,12.97,170,14.08,10,998.71,14.08,3.8,0.76
2012-10-17 18:00:00,0.258,0,11.6,161,14.02,11.03,998.71,14.02,3.84,0.82
2012-10-17 18:30:00,0.217,0,11.6,161,14.02,11.03,998.71,14.02,3.84,0.82
2012-10-17 19:00:00,0.223,0,12.12,165,12.9,10.73,998.78,12.9,4.86,0.87
2012-10-17 19:30:00,0.075,0,12.12,165,12.9,10.73,998.78,12.9,4.86,0.87
2012-10-17 20:00:00,0.23,0,12.96,166,13.18,11.76,998.8,13.18,4.53,0.91
2012-10-17 20:30:00,0.208,0,12.96,166,13.18,11.76,998.8,13.18,4.53,0.91
2012-10-17 21:00:00,0.265,0,13.94,165,13.11,10.93,998.89,13.11,4.78,0.87
